Time,Muscle,Side,MQ(0-100),MQ(raw),Fat %
2018-01-28T08:22:08.678Z, forearms, r, 93.91537, 129.58383, 9.8
2018-01-28T08:21:49.282Z, chest, l, 99.46242, 168.88626, 8.4
2018-01-28T08:20:11.903Z, chest, r, 99.61266, 172.11922, 8.1
2018-01-28T08:19:35.101Z, calves, l, 98.99875, 141.56468, 8.9
2018-01-28T08:19:18.676Z, calves, r, 99.52348, 144.77715, 8.6
2018-01-28T08:19:00.626Z, biceps, l, 97.564316, 142.31122, 9.5
2018-01-28T08:18:44.880Z, biceps, r, 94.258934, 138.03836, 10.1
2018-01-28T08:18:29.265Z, abs, l, 99.160934, 172.11778, 7.1
2018-01-28T08:18:10.091Z, abs, r, 99.427376, 176.78378, 6.9
2018-01-28T08:17:17.894Z, total, r, 99.71397, 167.46689, 7.8
2018-01-28T08:17:11.777Z, quads, r, 99.148125, 166.36282, 7.9
2018-01-28T08:16:51.789Z, abs, r, 99.517975, 178.87811, 6.4
2018-01-28T08:15:57.257Z, triceps, r, 98.25574, 157.15973, 9.5
2018-01-21T08:20:48.171Z, total, r, 99.739426, 168.21777, 7.7
2018-01-21T08:20:45.513Z, upper_back, l, 99.23023, 157.63837, 7.4
2018-01-21T08:19:37.750Z, upper_back, r, 99.293365, 158.09604, 7.8
2018-01-21T08:18:42.579Z, triceps, l, 98.723495, 159.5924, 8.8
2018-01-21T08:18:20.973Z, triceps, r, 98.442924, 158.04773, 9.3
2018-01-21T08:17:59.917Z, shoulders, l, 98.85517, 152.02866, 9.4
2018-01-21T08:17:43.450Z, shoulders, r, 98.11117, 148.77843, 11
2018-01-21T08:16:59.984Z, quads, l, 99.36585, 169.21948, 8.7
2018-01-21T08:16:42.522Z, quads, r, 98.97676, 164.57993, 8.5
2018-01-21T08:16:24.028Z, lower_back, l, 99.84716, 168.5074, 7.4
2018-01-21T08:16:07.599Z, lower_back, r, 99.75028, 164.56044, 8.1
2018-01-21T08:15:43.563Z, hamstrings, l, 99.68467, 164.05438, 8.8
2018-01-21T08:15:28.590Z, hamstrings, r, 99.65148, 163.32289, 8.4
2018-01-21T08:15:07.260Z, glutes, l, 99.71901, 154.1344, 8.8
2018-01-21T08:14:38.369Z, glutes, r, 99.85612, 159.18028, 8.6
2018-01-21T08:14:17.852Z, forearms, l, 77.312675, 123.1938, 10.5
2018-01-21T08:14:01.514Z, forearms, r, 97.94438, 133.47552, 9.3
2018-01-21T08:13:32.795Z, chest, l, 99.40078, 167.81262, 8.6
2018-01-21T08:11:52.134Z, chest, r, 99.65405, 173.2312, 7.9
2018-01-21T08:10:18.721Z, calves, l, 99.41813, 143.91687, 9.1
2018-01-21T08:09:12.079Z, calves, r, 98.22999, 139.0587, 9.7
2018-01-21T08:08:19.380Z, biceps, l, 88.26483, 133.95563, 12.1
2018-01-21T08:08:04.167Z, biceps, r, 92.758865, 136.79228, 11
2018-01-21T08:07:43.430Z, abs, l, 99.13008, 171.67494, 7.1
2018-01-21T08:07:25.747Z, abs, r, 99.62815, 182.02567, 6.2
2018-01-14T08:27:05.044Z, total, r, 99.604385, 164.85002, 7.9
2018-01-14T08:26:58.905Z, upper_back, l, 97.99514, 152.4449, 7.8
2018-01-14T08:26:39.326Z, upper_back, r, 99.22621, 157.61047, 7.8
2018-01-14T08:25:53.879Z, triceps, l, 98.80273, 160.08835, 9.7
2018-01-14T08:25:35.337Z, triceps, r, 98.84431, 160.36145, 10.5
2018-01-14T08:25:08.695Z, shoulders, l, 98.61526, 150.80084, 9.6
2018-01-14T08:24:41.884Z, shoulders, r, 98.55144, 150.5089, 9.8
2018-01-14T08:24:22.534Z, quads, l, 99.133804, 166.20103, 9.1
2018-01-14T08:24:04.263Z, quads, r, 99.17365, 166.6581, 8.3
2018-01-14T08:23:44.239Z, lower_back, l, 99.862335, 169.34694, 7.2
2018-01-14T08:23:27.724Z, lower_back, r, 99.7592, 164.85315, 8
2018-01-14T08:22:50.374Z, hamstrings, l, 99.75691, 165.95412, 8.3
2018-01-14T08:22:29.360Z, hamstrings, r, 99.693474, 164.26144, 8.9
2018-01-14T08:22:10.728Z, glutes, l, 99.8362, 158.20392, 8.4
2018-01-14T08:21:52.776Z, glutes, r, 99.89104, 161.27188, 8
2018-01-14T08:21:33.424Z, forearms, l, 81.884834, 124.614395, 10.3
2018-01-14T08:21:14.977Z, forearms, r, 94.251305, 129.80045, 9.1
2018-01-14T08:20:56.975Z, chest, l, 99.33407, 166.76692, 8.9
2018-01-14T08:20:19.764Z, chest, r, 99.78392, 177.8517, 7.9
2018-01-14T08:19:49.970Z, calves, l, 98.87663, 141.06226, 8.3
2018-01-14T08:19:12.930Z, calves, r, 96.369644, 135.79372, 9.5
2018-01-14T08:18:26.770Z, biceps, l, 91.46359, 135.87021, 11
2018-01-14T08:18:11.737Z, biceps, r, 93.759094, 137.59656, 10.7
2018-01-14T08:17:53.921Z, abs, l, 97.902115, 160.72893, 8.8
2018-01-14T08:17:22.644Z, abs, r, 98.78215, 167.53049, 8
2018-01-07T08:54:12.563Z, total, r, 99.67263, 166.37866, 8
2018-01-07T08:54:10.734Z, upper_back, l, 98.86315, 155.54187, 8
2018-01-07T08:53:24.838Z, upper_back, r, 99.64827, 161.80588, 7.6
2018-01-07T08:52:48.836Z, triceps, l, 97.94038, 155.8512, 10.4
2018-01-07T08:52:24.674Z, triceps, r, 98.52196, 158.45384, 9.6
2018-01-07T08:51:58.398Z, shoulders, l, 98.271065, 149.35742, 10
2018-01-07T08:51:10.914Z, shoulders, r, 97.6762, 147.4114, 11.2
2018-01-07T08:50:53.505Z, quads, l, 99.224144, 167.26924, 8.2
2018-01-07T08:50:13.589Z, quads, r, 98.84649, 163.40967, 8.4
2018-01-07T08:49:51.227Z, lower_back, l, 99.727, 163.84247, 7.8
2018-01-07T08:49:33.987Z, lower_back, r, 99.802315, 166.44002, 7.8
2018-01-07T08:49:06.583Z, hamstrings, l, 99.59415, 162.20819, 8.8
2018-01-07T08:48:49.711Z, hamstrings, r, 99.69992, 164.4167, 8.5
2018-01-07T08:48:26.083Z, glutes, l, 99.73124, 154.4706, 9.7
2018-01-07T08:47:55.890Z, glutes, r, 98.855255, 143.43494, 11.6
2018-01-07T08:47:11.479Z, forearms, l, 85.316605, 125.77042, 9.9
2018-01-07T08:46:54.735Z, forearms, r, 94.84324, 130.20929, 10.1
2018-01-07T08:46:31.608Z, chest, l, 99.62283, 172.38106, 8.6
2018-01-07T08:45:37.968Z, chest, r, 99.49248, 169.45462, 8.9
2018-01-07T08:44:58.182Z, calves, l, 99.031746, 141.71071, 8.9
2018-01-07T08:44:26.957Z, calves, r, 99.561485, 145.1344, 7.7
2018-01-07T08:43:58.923Z, biceps, l, 83.91612, 131.78531, 11.8
2018-01-07T08:43:36.378Z, biceps, r, 90.86423, 135.4783, 10.9
2018-01-07T08:43:21.571Z, abs, l, 99.37199, 175.65901, 6.5
2018-01-07T08:42:28.700Z, abs, r, 99.44991, 177.27249, 6.3
2017-12-27T12:33:48.301Z, total, r, 99.62756, 165.33775, 8.4
2017-12-27T12:33:42.590Z, upper_back, r, 99.37453, 158.7474, 7.7
2017-12-27T12:32:24.296Z, triceps, l, 93.58473, 146.41544, 11.9
2017-12-27T12:32:01.837Z, triceps, r, 98.18405, 156.84358, 9.9
2017-12-27T12:31:37.679Z, shoulders, l, 97.42595, 146.73053, 10.8
2017-12-27T12:31:12.654Z, shoulders, r, 98.888565, 152.21906, 9.8
2017-12-27T12:30:51.279Z, quads, l, 99.364044, 169.19206, 8.7
2017-12-27T12:30:25.724Z, quads, r, 98.64352, 161.8201, 8.7
2017-12-27T12:29:51.925Z, lower_back, l, 99.82682, 167.50357, 7.3
2017-12-27T12:29:34.561Z, lower_back, r, 99.84773, 168.53735, 7.3
2017-12-27T12:29:00.577Z, hamstrings, l, 99.436066, 159.79437, 8.6
2017-12-27T12:28:39.164Z, hamstrings, r, 99.71886, 164.89278, 8.1
2017-12-27T12:27:58.530Z, glutes, l, 99.33511, 147.60196, 10.8
2017-12-27T12:27:24.105Z, glutes, r, 98.30631, 140.39029, 12
2017-12-27T12:25:52.255Z, forearms, l, 80.07688, 124.02499, 10.1
2017-12-27T12:25:33.365Z, forearms, r, 82.19053, 124.71479, 10.5
2017-12-27T12:25:07.985Z, chest, l, 99.660614, 173.41962, 8.4
2017-12-27T12:24:26.309Z, chest, r, 99.68515, 174.15727, 8.1
2017-12-27T12:23:49.048Z, calves, l, 98.795746, 140.7579, 9.9
2017-12-27T12:23:14.759Z, calves, r, 99.117485, 142.11407, 8.9
2017-12-27T12:22:41.374Z, biceps, l, 87.57565, 133.58774, 11.6
2017-12-27T12:22:08.568Z, biceps, r, 94.56731, 138.32713, 10.4
2017-12-27T12:21:50.123Z, abs, l, 99.52684, 179.10364, 6.2
2017-12-27T12:21:22.172Z, abs, r, 99.453384, 177.34961, 6.5
2017-12-17T15:00:22.850Z, total, r, 99.74336, 168.34018, 7.8
2017-12-17T15:00:18.318Z, upper_back, l, 99.58486, 160.92734, 7.3
2017-12-17T14:59:14.878Z, upper_back, r, 99.684715, 162.38507, 6.9
2017-12-17T14:57:52.802Z, triceps, r, 99.13505, 162.59073, 8.8
2017-12-17T14:57:12.212Z, shoulders, l, 98.18426, 149.03705, 9.8
2017-12-17T14:56:55.831Z, shoulders, r, 99.29471, 155.12643, 9
2017-12-17T14:56:37.426Z, quads, l, 98.942375, 164.25754, 8.8
2017-12-17T14:56:08.356Z, quads, r, 98.174965, 158.88553, 9.2
2017-12-17T14:55:34.468Z, lower_back, l, 99.90412, 172.24902, 6.9
2017-12-17T14:55:10.125Z, lower_back, r, 99.73955, 164.2215, 7.9
2017-12-17T14:54:38.493Z, hamstrings, l, 99.33576, 158.58907, 9
2017-12-17T14:54:14.958Z, hamstrings, r, 99.15976, 156.85248, 9.4
2017-12-17T14:53:53.809Z, glutes, l, 99.4654, 149.26245, 10.4
2017-12-17T14:53:11.419Z, glutes, r, 99.93522, 165.18018, 7.7
2017-12-17T14:52:30.419Z, forearms, r, 83.72348, 125.22441, 12.3
2017-12-17T14:52:02.569Z, chest, l, 99.73182, 175.73285, 7.9
2017-12-17T14:51:36.331Z, chest, r, 99.77729, 177.55545, 6.8
2017-12-17T14:51:08.841Z, calves, l, 97.4411, 137.40356, 10
2017-12-17T14:50:36.220Z, calves, r, 99.214035, 142.61697, 8.3
2017-12-17T14:49:58.284Z, biceps, r, 89.08649, 134.41122, 11.4
2017-12-17T14:48:59.425Z, abs, l, 99.42271, 176.6849, 6.8
2017-12-17T14:48:27.559Z, abs, r, 99.67199, 183.54427, 5.7
2017-12-10T15:10:14.755Z, total, r, 99.64331, 165.68646, 8.2
2017-12-10T15:10:11.851Z, upper_back, l, 98.999626, 156.2317, 7.9
2017-12-10T15:09:35.273Z, upper_back, r, 99.15235, 157.12193, 8
2017-12-10T15:08:50.825Z, triceps, l, 98.41347, 157.90144, 10.1
2017-12-10T15:07:55.700Z, triceps, r, 98.119576, 156.56924, 10.1
2017-12-10T15:07:11.147Z, shoulders, l, 98.85988, 152.05518, 9.3
2017-12-10T15:05:56.496Z, shoulders, r, 97.703545, 147.48991, 10.6
2017-12-10T15:05:38.498Z, quads, l, 98.80379, 163.05392, 9.7
2017-12-10T15:05:15.454Z, quads, r, 99.310616, 168.41283, 8.3
2017-12-10T15:04:49.178Z, lower_back, l, 99.8716, 169.90604, 7.4
2017-12-10T15:04:26.809Z, lower_back, r, 99.87367, 170.03656, 7.2
2017-12-10T15:04:06.475Z, hamstrings, l, 99.65151, 163.3236, 8.6
2017-12-10T15:03:31.153Z, hamstrings, r, 99.32524, 158.47316, 9.3
2017-12-10T15:02:56.094Z, glutes, l, 99.796425, 156.56631, 8.9
2017-12-10T15:02:16.223Z, glutes, r, 99.842674, 158.5079, 8.5
2017-12-10T15:01:48.733Z, forearms, r, 92.36489, 128.69403, 10.2
2017-12-10T15:01:31.670Z, chest, l, 99.67039, 173.70676, 8.5
2017-12-10T15:00:38.211Z, chest, r, 99.26403, 165.77457, 8.6
2017-12-10T14:59:23.878Z, calves, l, 99.25462, 142.84673, 9.4
2017-12-10T14:58:41.036Z, calves, r, 99.03552, 141.72772, 9.3
2017-12-10T14:58:19.619Z, biceps, l, 92.917816, 136.91394, 10.4
2017-12-10T14:58:03.148Z, biceps, r, 95.02835, 138.78583, 9.7
2017-12-10T14:57:44.071Z, abs, l, 98.46278, 164.63661, 8.1
2017-12-10T14:57:11.807Z, abs, r, 99.158165, 172.07732, 7.3
2017-12-03T15:18:02.713Z, shoulders, l, 99.37176, 155.86172, 9.2
2017-12-03T15:17:04.693Z, total, r, 99.78464, 169.75125, 7.4
2017-12-03T15:16:58.583Z, upper_back, l, 99.59876, 161.10796, 7.3
2017-12-03T15:16:27.355Z, upper_back, r, 99.07399, 156.64722, 7.8
2017-12-03T15:15:36.962Z, triceps, l, 98.213715, 156.97292, 9.9
2017-12-03T15:15:09.237Z, triceps, r, 98.415855, 157.9132, 9.6
2017-12-03T15:14:41.297Z, shoulders, r, 98.54106, 150.46259, 10.3
2017-12-03T15:14:20.142Z, quads, l, 99.36318, 169.17897, 8.5
2017-12-03T15:14:01.199Z, quads, r, 99.45527, 170.685, 7.5
2017-12-03T15:13:36.405Z, lower_back, l, 99.89835, 171.78079, 7.1
2017-12-03T15:13:16.021Z, lower_back, r, 99.89963, 171.8819, 6.9
2017-12-03T15:12:51.994Z, hamstrings, l, 99.40369, 159.38364, 8.9
2017-12-03T15:12:35.480Z, hamstrings, r, 99.75309, 165.84018, 8.2
2017-12-03T15:11:57.271Z, glutes, l, 99.84396, 158.56966, 8.4
2017-12-03T15:11:12.365Z, glutes, r, 99.48763, 149.58527, 9.5
2017-12-03T15:10:45.407Z, forearms, l, 97.2518, 132.47195, 8.6
2017-12-03T15:09:50.645Z, forearms, r, 86.69702, 126.26383, 11.2
2017-12-03T15:09:27.155Z, chest, l, 99.76145, 176.88187, 7.9
2017-12-03T15:09:04.251Z, chest, r, 99.67121, 173.7315, 8.5
2017-12-03T15:08:34.321Z, calves, l, 98.25458, 139.12088, 9.8
2017-12-03T15:08:16.814Z, calves, r, 98.03355, 138.58951, 9.6
2017-12-03T15:07:24.666Z, biceps, l, 81.460815, 130.65854, 11.9
2017-12-03T15:07:07.117Z, biceps, r, 88.74043, 134.21689, 11.4
2017-12-03T15:06:19.237Z, abs, l, 98.89786, 168.76424, 7.8
2017-12-03T15:05:54.626Z, abs, r, 99.58364, 180.65556, 6
2017-11-26T15:21:20.913Z, total, r, 99.73485, 168.07733, 8.5
2017-11-26T15:21:17.683Z, upper_back, l, 99.71405, 162.90169, 7
2017-11-26T15:20:43.752Z, upper_back, r, 99.590096, 160.99466, 7.3
2017-11-26T15:20:02.711Z, triceps, l, 98.83341, 160.28897, 9.5
2017-11-26T15:19:34.408Z, triceps, r, 99.24388, 163.62018, 9.1
2017-11-26T15:18:36.585Z, shoulders, l, 98.87907, 152.16434, 9.2
2017-11-26T15:18:18.496Z, shoulders, r, 98.95474, 152.61334, 9.5
2017-11-26T15:17:57.974Z, quads, l, 99.17762, 166.70474, 8.3
2017-11-26T15:17:38.264Z, quads, r, 99.274574, 167.91992, 8.5
2017-11-26T15:17:09.415Z, lower_back, l, 99.87863, 170.35812, 7.2
2017-11-26T15:16:12.624Z, lower_back, r, 99.620766, 161.19165, 8.6
2017-11-26T15:15:49.590Z, hamstrings, l, 99.63837, 163.05264, 9.2
2017-11-26T15:15:33.078Z, hamstrings, r, 99.62216, 162.73187, 8.7
2017-11-26T15:15:14.363Z, glutes, l, 99.88377, 160.78627, 8.5
2017-11-26T15:14:51.806Z, glutes, r, 99.776726, 155.86987, 9.5
2017-11-26T15:14:20.896Z, forearms, l, 92.21567, 128.6161, 9.3
2017-11-26T15:13:49.309Z, forearms, r, 98.714516, 135.06651, 8.5
2017-11-26T15:13:32.565Z, chest, l, 99.43786, 168.44461, 8.9
2017-11-26T15:12:56.795Z, chest, r, 99.10578, 163.83627, 8.7
2017-11-26T15:12:33.798Z, calves, l, 93.31449, 132.82571, 11
2017-11-26T15:11:28.458Z, calves, r, 99.434044, 144.03644, 8.6
2017-11-26T15:10:52.318Z, biceps, l, 94.013916, 137.818, 11.1
2017-11-26T15:10:33.424Z, biceps, r, 95.02289, 138.78018, 10.4
2017-11-26T15:10:16.370Z, abs, l, 99.43298, 176.90367, 6.3
2017-11-26T15:09:58.281Z, abs, r, 99.19935, 172.6919, 7
2017-11-19T15:49:36.409Z, chest, l, 99.67373, 173.80699, 7.5
2017-11-19T15:49:04.284Z, chest, r, 99.7417, 176.1012, 7.7
2017-11-19T15:47:38.525Z, total, r, 99.62596, 165.303, 8.3
2017-11-19T15:47:32.393Z, upper_back, l, 98.99416, 156.20238, 7.9
2017-11-19T15:46:45.637Z, upper_back, r, 98.90295, 155.73433, 8.2
2017-11-19T15:46:06.712Z, triceps, l, 96.93999, 152.68156, 11
2017-11-19T15:45:52.092Z, triceps, r, 98.768265, 159.86885, 9.2
2017-11-19T15:45:28.962Z, shoulders, l, 97.94526, 148.22498, 9.9
2017-11-19T15:45:14.785Z, shoulders, r, 99.08107, 153.43863, 9.8
2017-11-19T15:44:52.423Z, quads, l, 98.93606, 164.1994, 8.7
2017-11-19T15:44:25.823Z, quads, r, 98.76278, 162.72366, 9
2017-11-19T15:44:03.733Z, lower_back, l, 99.80021, 166.3548, 7.6
2017-11-19T15:43:45.549Z, lower_back, r, 99.8438, 168.3329, 7.2
2017-11-19T15:43:21.024Z, hamstrings, l, 99.31734, 158.38733, 10
2017-11-19T15:43:02.895Z, hamstrings, r, 99.546684, 161.39767, 8.8
2017-11-19T15:42:13.928Z, glutes, l, 99.77203, 155.71289, 8.6
2017-11-19T15:41:49.142Z, glutes, r, 99.794624, 156.49988, 9
2017-11-19T15:41:26.056Z, forearms, l, 86.39225, 126.1529, 9.7
2017-11-19T15:41:11.967Z, forearms, r, 94.940186, 130.28, 9.3
2017-11-19T15:38:19.624Z, calves, l, 97.70141, 137.88895, 10.3
2017-11-19T15:37:54.202Z, calves, r, 97.93128, 138.3626, 9.9
2017-11-19T15:37:34.893Z, biceps, l, 90.157, 135.03845, 12
2017-11-19T15:36:35.047Z, biceps, r, 94.06549, 137.86375, 11
2017-11-19T15:36:17.986Z, abs, l, 99.25702, 173.60652, 6.7
2017-11-19T15:35:44.331Z, abs, r, 99.23918, 173.31644, 7.2
2017-11-12T15:21:59.151Z, total, r, 99.82485, 171.41296, 7.5
2017-11-12T15:21:56.841Z, upper_back, l, 99.605515, 161.19803, 7.6
2017-11-12T15:21:34.611Z, upper_back, r, 99.23141, 157.64653, 8
2017-11-12T15:20:53.660Z, triceps, l, 98.7607, 159.82141, 9.4
2017-11-12T15:20:18.747Z, triceps, r, 98.89276, 160.69203, 9.2
2017-11-12T15:19:58.580Z, shoulders, l, 98.78467, 151.6438, 8.8
2017-11-12T15:19:41.571Z, shoulders, r, 98.97428, 152.7344, 10.4
2017-11-12T15:19:15.603Z, quads, l, 99.354195, 169.04367, 8.9
2017-11-12T15:18:57.339Z, quads, r, 99.15118, 166.39767, 8.8
2017-11-12T15:18:19.495Z, lower_back, l, 99.81049, 166.77982, 7.4
2017-11-12T15:18:04.960Z, lower_back, r, 99.79278, 166.06131, 8
2017-11-12T15:17:28.824Z, hamstrings, l, 99.884285, 171.35907, 7.4
2017-11-12T15:17:14.558Z, hamstrings, r, 99.723946, 165.02597, 8.1
2017-11-12T15:16:55.881Z, glutes, l, 99.868866, 159.87834, 8.5
2017-11-12T15:16:23.077Z, glutes, r, 99.72511, 154.30028, 9.5
2017-11-12T15:16:04.180Z, forearms, l, 86.62915, 126.23902, 10
2017-11-12T15:15:43.658Z, forearms, r, 88.81937, 127.07731, 9.5
2017-11-12T15:15:20.615Z, chest, l, 99.78872, 178.07196, 7.4
2017-11-12T15:13:30.233Z, chest, r, 99.75927, 176.79242, 7.3
2017-11-12T15:13:08.999Z, calves, l, 98.62146, 140.16434, 9.1
2017-11-12T15:12:45.328Z, calves, r, 99.48301, 144.4263, 8.8
2017-11-12T15:11:48.268Z, biceps, l, 87.01132, 133.2948, 11.9
2017-11-12T15:11:30.855Z, biceps, r, 92.856735, 136.86694, 11.2
2017-11-12T15:11:08.978Z, abs, l, 99.14216, 171.84644, 6.8
2017-11-12T15:10:42.800Z, abs, r, 99.756584, 187.1492, 5.6
2017-11-05T15:23:34.544Z, total, r, 99.630684, 165.40565, 7.6
2017-11-05T15:23:32.138Z, upper_back, l, 99.72098, 163.03131, 7.3
2017-11-05T15:23:09.011Z, upper_back, r, 99.37013, 158.71008, 8
2017-11-05T15:22:46.825Z, triceps, l, 97.34748, 153.83566, 9.8
2017-11-05T15:22:35.801Z, triceps, r, 98.53394, 158.51721, 9.4
2017-11-05T15:22:19.148Z, shoulders, l, 97.78173, 147.71936, 10.2
2017-11-05T15:22:10.825Z, shoulders, r, 97.40783, 146.68365, 10.9
2017-11-05T15:21:55.960Z, quads, l, 98.497955, 160.8159, 9.4
2017-11-05T15:21:43.591Z, quads, r, 99.12509, 166.10376, 8.3
2017-11-05T15:21:31.257Z, lower_back, l, 99.86187, 169.32004, 7.3
2017-11-05T15:21:17.486Z, lower_back, r, 99.87495, 170.1181, 7.3
2017-11-05T15:21:03.088Z, hamstrings, l, 99.651215, 163.3173, 8.4
2017-11-05T15:20:52.468Z, hamstrings, r, 99.51785, 160.94534, 8.7
2017-11-05T15:20:39.645Z, glutes, l, 99.66657, 152.84125, 9.8
2017-11-05T15:20:16.790Z, glutes, r, 98.99525, 144.44025, 10.9
2017-11-05T15:19:59.142Z, forearms, l, 82.95125, 124.96621, 10.4
2017-11-05T15:19:51.132Z, forearms, r, 87.312996, 126.49205, 9.7
2017-11-05T15:19:38.941Z, chest, l, 99.673195, 173.79094, 8.1
2017-11-05T15:19:30.208Z, chest, r, 99.583954, 171.41495, 8
2017-11-05T15:19:15.002Z, calves, l, 98.91953, 141.23242, 9
2017-11-05T15:18:49.438Z, calves, r, 99.53567, 144.88853, 8.6
2017-11-05T15:18:36.927Z, biceps, l, 88.98818, 134.35564, 12
2017-11-05T15:18:28.652Z, biceps, r, 88.27119, 133.95908, 11.4
2017-11-05T15:18:15.511Z, abs, l, 99.07803, 170.9617, 6.7
2017-11-05T15:18:06.106Z, abs, r, 99.12446, 171.59598, 7.5
2017-10-29T14:11:01.142Z, total, r, 99.59393, 164.63931, 8.3
2017-10-29T14:10:55.002Z, quads, r, 98.30046, 159.59348, 9.4
2017-10-29T14:10:26.026Z, abs, r, 99.39798, 176.17412, 6.9
2017-10-29T14:10:14.777Z, triceps, r, 98.46327, 158.15034, 9.9
2017-10-29T14:09:35.090Z, abs, r, 99.377815, 175.77272, 7
2017-10-29T14:09:23.073Z, triceps, r, 98.56369, 158.67677, 9.8
2017-10-29T14:07:30.416Z, total, r, 99.53053, 163.46579, 8.2
2017-10-29T14:07:24.256Z, upper_back, l, 99.25932, 157.84447, 7.7
2017-10-29T14:07:02.246Z, upper_back, r, 99.89389, 168.12994, 6.6
2017-10-29T14:06:17.296Z, triceps, l, 98.435036, 158.00829, 9.6
2017-10-29T14:06:01.048Z, triceps, r, 98.5525, 158.61636, 9.9
2017-10-29T14:05:42.105Z, shoulders, l, 98.05493, 148.58585, 10.3
2017-10-29T14:05:31.844Z, shoulders, r, 98.679016, 151.10576, 9.9
2017-10-29T14:05:17.995Z, quads, l, 98.325905, 159.74312, 9.3
2017-10-29T14:05:07.543Z, quads, r, 97.76251, 156.84665, 9.4
2017-10-29T14:04:52.879Z, lower_back, l, 99.83114, 167.70674, 7.5
2017-10-29T14:04:40.862Z, lower_back, r, 99.859856, 169.20355, 7.2
2017-10-29T14:04:20.701Z, hamstrings, l, 99.62105, 162.71039, 8.6
2017-10-29T14:04:09.316Z, hamstrings, r, 99.56416, 161.68604, 9
2017-10-29T14:03:53.479Z, glutes, l, 99.46072, 149.19617, 9.8
2017-10-29T14:03:40.562Z, glutes, r, 99.502495, 149.80884, 9.2
2017-10-29T14:03:20.267Z, forearms, l, 72.988, 121.8964, 10.9
2017-10-29T14:03:10.013Z, forearms, r, 85.465034, 125.82243, 10.2
2017-10-29T14:02:55.877Z, chest, l, 99.76459, 177.01164, 7.6
2017-10-29T14:02:42.645Z, chest, r, 99.407295, 167.92079, 8.6
2017-10-29T14:02:28.652Z, calves, l, 97.08913, 136.8157, 9.7
2017-10-29T14:02:15.740Z, calves, r, 98.03575, 138.59451, 10.4
2017-10-29T14:01:54.996Z, biceps, l, 89.857735, 134.8588, 11.6
2017-10-29T14:01:46.219Z, biceps, r, 92.73384, 136.77332, 10.6
2017-10-29T14:01:35.286Z, abs, l, 98.97272, 169.6313, 7.3
2017-10-29T14:01:23.815Z, abs, r, 99.33355, 174.93434, 7.2
2017-10-22T14:37:14.951Z, total, r, 99.5801, 164.36855, 8.8
2017-10-22T14:37:08.829Z, upper_back, l, 99.47136, 159.6434, 7.8
2017-10-22T14:36:57.042Z, upper_back, r, 99.61799, 161.36832, 7.1
2017-10-22T14:36:11.276Z, triceps, l, 97.62265, 154.71216, 10.4
2017-10-22T14:35:56.021Z, triceps, r, 98.00871, 156.11777, 10
2017-10-22T14:35:40.089Z, shoulders, l, 97.10404, 145.94006, 10.6
2017-10-22T14:35:25.328Z, shoulders, r, 97.45913, 146.81715, 11
2017-10-22T14:35:12.999Z, quads, l, 98.626114, 161.69469, 9.8
2017-10-22T14:34:53.966Z, quads, r, 98.29149, 159.54123, 9.3
2017-10-22T14:34:35.202Z, lower_back, l, 99.881805, 170.57065, 7
2017-10-22T14:34:23.142Z, lower_back, r, 99.8644, 169.46832, 7.2
2017-10-22T14:34:03.074Z, hamstrings, l, 99.42775, 159.68668, 9
2017-10-22T14:33:51.371Z, hamstrings, r, 99.46203, 160.1408, 9.7
2017-10-22T14:33:35.218Z, glutes, l, 96.79406, 135.30247, 13.3
2017-10-22T14:33:21.003Z, glutes, r, 98.89906, 143.73605, 11.6
2017-10-22T14:33:02.595Z, forearms, l, 80.60979, 124.19824, 10.9
2017-10-22T14:32:54.631Z, forearms, r, 91.89463, 128.45221, 9.6
2017-10-22T14:32:43.918Z, chest, l, 98.74232, 160.41971, 9.6
2017-10-22T14:32:32.627Z, chest, r, 99.44307, 168.53671, 8.9
2017-10-22T14:32:04.547Z, calves, l, 96.48435, 135.94356, 10.3
2017-10-22T14:31:51.363Z, calves, r, 97.61788, 137.72783, 10.7
2017-10-22T14:31:05.866Z, biceps, l, 91.59693, 135.96008, 11
2017-10-22T14:30:51.286Z, biceps, r, 83.77898, 131.72122, 12.1
2017-10-22T14:30:43.011Z, abs, l, 98.81998, 167.9208, 7.2
2017-10-22T14:30:33.603Z, abs, r, 99.457726, 177.44662, 6.4
2017-10-22T14:29:57.606Z, total, r, 99.35206, 160.85207, 9
2017-10-22T14:29:54.184Z, quads, r, 98.37569, 160.04222, 8.9
2017-10-22T14:29:38.297Z, abs, r, 98.71942, 166.90833, 7.5
2017-10-22T14:29:25.199Z, triceps, r, 97.875465, 155.60564, 10.3
2017-10-15T13:11:04.169Z, total, r, 99.772804, 169.32112, 7.8
2017-10-15T13:10:58.062Z, upper_back, l, 98.93376, 155.88806, 7.9
2017-10-15T13:10:33.988Z, upper_back, r, 99.61563, 161.3357, 7.4
2017-10-15T13:10:05.326Z, triceps, l, 97.0957, 153.10483, 11.2
2017-10-15T13:09:53.538Z, triceps, r, 98.18505, 156.84789, 10.2
2017-10-15T13:09:32.697Z, shoulders, l, 97.83222, 147.87161, 10.3
2017-10-15T13:09:22.484Z, shoulders, r, 98.693054, 151.17479, 9.7
2017-10-15T13:09:04.530Z, quads, l, 98.65028, 161.8693, 9.8
